building_id,dataset,building_type,metric,value,mean_actual,n_windows
Bear_assembly_Angel,BDG-2,commercial,cvrmse,0.18924371898174286,471.1126403808594,358
Bear_assembly_Beatrice,BDG-2,commercial,cvrmse,0.33204495906829834,42.99738693237305,724
Bear_assembly_Danial,BDG-2,commercial,cvrmse,0.10177043825387955,160.90548706054688,358
Bear_assembly_Diana,BDG-2,commercial,cvrmse,0.3345341980457306,0.8576714992523193,358
Bear_assembly_Genia,BDG-2,commercial,cvrmse,0.1888505220413208,263.7848205566406,724
Bear_assembly_Harry,BDG-2,commercial,cvrmse,0.33633798360824585,17.49002456665039,358
Bear_assembly_Jose,BDG-2,commercial,cvrmse,0.11036389321088791,258.0723571777344,724
Bear_assembly_Roxy,BDG-2,commercial,cvrmse,0.628325343132019,17.174842834472656,724
Bear_assembly_Ruby,BDG-2,commercial,cvrmse,0.10517266392707825,69.42938995361328,724
Bear_education_Alfredo,BDG-2,commercial,cvrmse,0.4114397168159485,0.18151037395000458,724
Bear_education_Alvaro,BDG-2,commercial,cvrmse,0.06318291276693344,419.90606689453125,724
Bear_education_Arnold,BDG-2,commercial,cvrmse,0.7140647172927856,0.5585451722145081,724
Bear_education_Augusta,BDG-2,commercial,cvrmse,0.34775277972221375,115.35000610351562,724
Bear_education_Austin,BDG-2,commercial,cvrmse,0.512848436832428,21.09602165222168,724
Bear_education_Babara,BDG-2,commercial,cvrmse,0.06869755685329437,374.62432861328125,724
Bear_education_Benita,BDG-2,commercial,cvrmse,0.05424608290195465,521.9968872070312,724
Bear_education_Benjamin,BDG-2,commercial,cvrmse,0.5307091474533081,1.0812991857528687,358
Bear_education_Bob,BDG-2,commercial,cvrmse,0.25391221046447754,128.70396423339844,724
Bear_education_Bonita,BDG-2,commercial,cvrmse,0.5581039190292358,0.1915164589881897,724
Bear_education_Bulah,BDG-2,commercial,cvrmse,0.06909453868865967,1334.9393310546875,724
Bear_education_Carlo,BDG-2,commercial,cvrmse,0.4191819727420807,3.9573185443878174,358
Bear_education_Chad,BDG-2,commercial,cvrmse,0.07608036696910858,1003.3435668945312,724
Bear_education_Chana,BDG-2,commercial,cvrmse,0.16339011490345,21.418455123901367,724
Bear_education_Chun,BDG-2,commercial,cvrmse,0.1279391646385193,101.34169006347656,724
Bear_education_Clint,BDG-2,commercial,cvrmse,0.11612614244222641,56.8123893737793,724
Bear_education_Curtis,BDG-2,commercial,cvrmse,0.09274603426456451,69.04743957519531,724
Bear_education_Danna,BDG-2,commercial,cvrmse,0.4199643135070801,103.26565551757812,724
Bear_education_Darrell,BDG-2,commercial,cvrmse,0.49497392773628235,39.17181396484375,724
Bear_education_Deena,BDG-2,commercial,cvrmse,0.2697067856788635,8.570472717285156,724
Bear_education_Derek,BDG-2,commercial,cvrmse,0.122493676841259,184.26446533203125,724
Bear_education_Destiny,BDG-2,commercial,cvrmse,0.18531203269958496,112.75078582763672,358
Bear_education_Elise,BDG-2,commercial,cvrmse,0.20837995409965515,145.561767578125,724
Bear_education_Fannie,BDG-2,commercial,cvrmse,0.10129505395889282,436.4977722167969,724
