building_id,dataset,building_type,metric,value,mean_actual,n_windows
Bear_assembly_Angel,BDG-2,commercial,cvrmse,0.18010900914669037,471.1126403808594,358
Bear_assembly_Beatrice,BDG-2,commercial,cvrmse,0.32469069957733154,42.99738693237305,724
Bear_assembly_Danial,BDG-2,commercial,cvrmse,0.09890664368867874,160.90548706054688,358
Bear_assembly_Diana,BDG-2,commercial,cvrmse,0.29071831703186035,0.8576714992523193,358
Bear_assembly_Genia,BDG-2,commercial,cvrmse,0.1836751252412796,263.7848205566406,724
Bear_assembly_Harry,BDG-2,commercial,cvrmse,0.318868488073349,17.49002456665039,358
Bear_assembly_Jose,BDG-2,commercial,cvrmse,0.09386232495307922,258.0723571777344,724
Bear_assembly_Roxy,BDG-2,commercial,cvrmse,0.6560260653495789,17.174842834472656,724
Bear_assembly_Ruby,BDG-2,commercial,cvrmse,0.0895615667104721,69.42938995361328,724
Bear_education_Alfredo,BDG-2,commercial,cvrmse,0.3480818271636963,0.18151037395000458,724
Bear_education_Alvaro,BDG-2,commercial,cvrmse,0.05638952925801277,419.90606689453125,724
Bear_education_Arnold,BDG-2,commercial,cvrmse,0.644689679145813,0.5585451722145081,724
Bear_education_Augusta,BDG-2,commercial,cvrmse,0.1981009542942047,115.35000610351562,724
Bear_education_Austin,BDG-2,commercial,cvrmse,0.2496246099472046,21.09602165222168,724
Bear_education_Babara,BDG-2,commercial,cvrmse,0.062471576035022736,374.62432861328125,724
Bear_education_Benita,BDG-2,commercial,cvrmse,0.048973456025123596,521.9968872070312,724
Bear_education_Benjamin,BDG-2,commercial,cvrmse,0.5201197862625122,1.0812991857528687,358
Bear_education_Bob,BDG-2,commercial,cvrmse,0.15447939932346344,128.70396423339844,724
Bear_education_Bonita,BDG-2,commercial,cvrmse,0.40820375084877014,0.1915164589881897,724
Bear_education_Bulah,BDG-2,commercial,cvrmse,0.05869176983833313,1334.9393310546875,724
Bear_education_Carlo,BDG-2,commercial,cvrmse,0.31569182872772217,3.9573185443878174,358
Bear_education_Chad,BDG-2,commercial,cvrmse,0.07093619555234909,1003.3435668945312,724
Bear_education_Chana,BDG-2,commercial,cvrmse,0.1279008835554123,21.418455123901367,724
Bear_education_Chun,BDG-2,commercial,cvrmse,0.11674011498689651,101.34169006347656,724
Bear_education_Clint,BDG-2,commercial,cvrmse,0.07985062897205353,56.8123893737793,724
Bear_education_Curtis,BDG-2,commercial,cvrmse,0.06944353133440018,69.04743957519531,724
Bear_education_Danna,BDG-2,commercial,cvrmse,0.2564840614795685,103.26565551757812,724
Bear_education_Darrell,BDG-2,commercial,cvrmse,0.33286070823669434,39.17181396484375,724
Bear_education_Deena,BDG-2,commercial,cvrmse,0.32511231303215027,8.570472717285156,724
Bear_education_Derek,BDG-2,commercial,cvrmse,0.12092715501785278,184.26446533203125,724
Bear_education_Destiny,BDG-2,commercial,cvrmse,0.15896129608154297,112.75078582763672,358
