building_id,dataset,building_type,metric,value,mean_actual,n_windows
Bear_assembly_Angel,BDG-2,commercial,cvrmse,0.17731086909770966,471.1126403808594,358
Bear_assembly_Beatrice,BDG-2,commercial,cvrmse,0.3258894979953766,42.99738693237305,724
Bear_assembly_Danial,BDG-2,commercial,cvrmse,0.10395140200853348,160.90548706054688,358
Bear_assembly_Diana,BDG-2,commercial,cvrmse,0.3293902575969696,0.8576714992523193,358
Bear_assembly_Genia,BDG-2,commercial,cvrmse,0.18850240111351013,263.7848205566406,724
Bear_assembly_Harry,BDG-2,commercial,cvrmse,0.3361874520778656,17.49002456665039,358
Bear_assembly_Jose,BDG-2,commercial,cvrmse,0.11665487289428711,258.0723571777344,724
Bear_assembly_Roxy,BDG-2,commercial,cvrmse,0.5971584916114807,17.174842834472656,724
Bear_assembly_Ruby,BDG-2,commercial,cvrmse,0.10696110129356384,69.42938995361328,724
Bear_education_Alfredo,BDG-2,commercial,cvrmse,0.41065967082977295,0.18151037395000458,724
Bear_education_Alvaro,BDG-2,commercial,cvrmse,0.06469293683767319,419.90606689453125,724
Bear_education_Arnold,BDG-2,commercial,cvrmse,0.706760585308075,0.5585451722145081,724
Bear_education_Augusta,BDG-2,commercial,cvrmse,0.3630925118923187,115.35000610351562,724
Bear_education_Austin,BDG-2,commercial,cvrmse,0.5030978322029114,21.09602165222168,724
Bear_education_Babara,BDG-2,commercial,cvrmse,0.06947573274374008,374.62432861328125,724
Bear_education_Benita,BDG-2,commercial,cvrmse,0.055342454463243484,521.9968872070312,724
Bear_education_Benjamin,BDG-2,commercial,cvrmse,0.5539029240608215,1.0812991857528687,358
Bear_education_Bob,BDG-2,commercial,cvrmse,0.250249445438385,128.70396423339844,724
Bear_education_Bonita,BDG-2,commercial,cvrmse,0.5624839663505554,0.1915164589881897,724
Bear_education_Bulah,BDG-2,commercial,cvrmse,0.06883521378040314,1334.9393310546875,724
Bear_education_Carlo,BDG-2,commercial,cvrmse,0.4191947877407074,3.9573185443878174,358
Bear_education_Chad,BDG-2,commercial,cvrmse,0.0782698467373848,1003.3435668945312,724
Bear_education_Chana,BDG-2,commercial,cvrmse,0.16780008375644684,21.418455123901367,724
Bear_education_Chun,BDG-2,commercial,cvrmse,0.1345701813697815,101.34169006347656,724
Bear_education_Clint,BDG-2,commercial,cvrmse,0.12263639271259308,56.8123893737793,724
Bear_education_Curtis,BDG-2,commercial,cvrmse,0.09992112219333649,69.04743957519531,724
Bear_education_Danna,BDG-2,commercial,cvrmse,0.3304148018360138,103.26565551757812,724
Bear_education_Darrell,BDG-2,commercial,cvrmse,0.48230278491973877,39.17181396484375,724
Bear_education_Deena,BDG-2,commercial,cvrmse,0.26124075055122375,8.570472717285156,724
Bear_education_Derek,BDG-2,commercial,cvrmse,0.11465178430080414,184.26446533203125,724
Bear_education_Destiny,BDG-2,commercial,cvrmse,0.19832640886306763,112.75078582763672,358
Bear_education_Elise,BDG-2,commercial,cvrmse,0.2176436185836792,145.561767578125,724
Bear_education_Fannie,BDG-2,commercial,cvrmse,0.09999579191207886,436.4977722167969,724
Bear_education_Gavin,BDG-2,commercial,cvrmse,0.06355982273817062,90.0797119140625,724
Bear_education_Herb,BDG-2,commercial,cvrmse,0.30177226662635803,12.927227973937988,724
Bear_education_Herman,BDG-2,commercial,cvrmse,0.3898705840110779,0.28519248962402344,724
Bear_education_Holly,BDG-2,commercial,cvrmse,0.33404335379600525,1.2442386150360107,724
Bear_education_Irene,BDG-2,commercial,cvrmse,0.33379027247428894,88.96099853515625,724
