building_id,dataset,building_type,metric,value,mean_actual,n_windows
Bear_assembly_Angel,BDG-2,commercial,cvrmse,0.17972902953624725,471.1126403808594,358
Bear_assembly_Beatrice,BDG-2,commercial,cvrmse,0.3252345025539398,42.99738693237305,724
Bear_assembly_Danial,BDG-2,commercial,cvrmse,0.0991903692483902,160.90548706054688,358
Bear_assembly_Diana,BDG-2,commercial,cvrmse,0.29074716567993164,0.8576714992523193,358
Bear_assembly_Genia,BDG-2,commercial,cvrmse,0.18302777409553528,263.7848205566406,724
Bear_assembly_Harry,BDG-2,commercial,cvrmse,0.3189893364906311,17.49002456665039,358
Bear_assembly_Jose,BDG-2,commercial,cvrmse,0.09344996511936188,258.0723571777344,724
Bear_assembly_Roxy,BDG-2,commercial,cvrmse,0.6541677117347717,17.174842834472656,724
Bear_assembly_Ruby,BDG-2,commercial,cvrmse,0.08950747549533844,69.42938995361328,724
Bear_education_Alfredo,BDG-2,commercial,cvrmse,0.34776851534843445,0.18151037395000458,724
Bear_education_Alvaro,BDG-2,commercial,cvrmse,0.05627521127462387,419.90606689453125,724
Bear_education_Arnold,BDG-2,commercial,cvrmse,0.6445783972740173,0.5585451722145081,724
Bear_education_Augusta,BDG-2,commercial,cvrmse,0.19732289016246796,115.35000610351562,724
Bear_education_Austin,BDG-2,commercial,cvrmse,0.24884653091430664,21.09602165222168,724
Bear_education_Babara,BDG-2,commercial,cvrmse,0.062351420521736145,374.62432861328125,724
Bear_education_Benita,BDG-2,commercial,cvrmse,0.04913242533802986,521.9968872070312,724
Bear_education_Benjamin,BDG-2,commercial,cvrmse,0.5200667381286621,1.0812991857528687,358
Bear_education_Bob,BDG-2,commercial,cvrmse,0.15375231206417084,128.70396423339844,724
Bear_education_Bonita,BDG-2,commercial,cvrmse,0.40830323100090027,0.1915164589881897,724
Bear_education_Bulah,BDG-2,commercial,cvrmse,0.058695752173662186,1334.9393310546875,724
Bear_education_Carlo,BDG-2,commercial,cvrmse,0.31478261947631836,3.9573185443878174,358
Bear_education_Chad,BDG-2,commercial,cvrmse,0.07078354060649872,1003.3435668945312,724
Bear_education_Chana,BDG-2,commercial,cvrmse,0.12773822247982025,21.418455123901367,724
Bear_education_Chun,BDG-2,commercial,cvrmse,0.11627534031867981,101.34169006347656,724
Bear_education_Clint,BDG-2,commercial,cvrmse,0.07961287349462509,56.8123893737793,724
Bear_education_Curtis,BDG-2,commercial,cvrmse,0.0694422721862793,69.04743957519531,724
Bear_education_Danna,BDG-2,commercial,cvrmse,0.254701167345047,103.26565551757812,724
Bear_education_Darrell,BDG-2,commercial,cvrmse,0.33248287439346313,39.17181396484375,724
Bear_education_Deena,BDG-2,commercial,cvrmse,0.2476310282945633,8.570472717285156,724
Bear_education_Derek,BDG-2,commercial,cvrmse,0.12026312947273254,184.26446533203125,724
Bear_education_Destiny,BDG-2,commercial,cvrmse,0.15873558819293976,112.75078582763672,358
Bear_education_Elise,BDG-2,commercial,cvrmse,0.19941405951976776,145.561767578125,724
Bear_education_Fannie,BDG-2,commercial,cvrmse,0.09704450517892838,436.4977722167969,724
Bear_education_Gavin,BDG-2,commercial,cvrmse,0.048067595809698105,90.0797119140625,724
Bear_education_Herb,BDG-2,commercial,cvrmse,0.16013166308403015,12.927227973937988,724
Bear_education_Herman,BDG-2,commercial,cvrmse,0.3188405930995941,0.28519248962402344,724
Bear_education_Holly,BDG-2,commercial,cvrmse,0.3117844760417938,1.2442386150360107,724
Bear_education_Irene,BDG-2,commercial,cvrmse,0.38745278120040894,88.96099853515625,724
Bear_education_Iris,BDG-2,commercial,cvrmse,0.20622317492961884,45.50922393798828,724
Bear_education_Katy,BDG-2,commercial,cvrmse,0.13592463731765747,124.68230438232422,724
Bear_education_Lashanda,BDG-2,commercial,cvrmse,0.16228705644607544,74.12354278564453,724
Bear_education_Laurette,BDG-2,commercial,cvrmse,0.0484703965485096,50.94800567626953,724
Bear_education_Leonel,BDG-2,commercial,cvrmse,0.25848475098609924,119.04076385498047,724
Bear_education_Lewis,BDG-2,commercial,cvrmse,0.15537939965724945,23.52007293701172,724
Bear_education_Lidia,BDG-2,commercial,cvrmse,0.20377789437770844,12.814207077026367,724
Bear_education_Lila,BDG-2,commercial,cvrmse,0.046699393540620804,214.5517578125,724
Bear_education_Liliana,BDG-2,commercial,cvrmse,0.05040035396814346,467.41864013671875,358
Bear_education_Lorie,BDG-2,commercial,cvrmse,0.060112401843070984,401.4078063964844,724
Bear_education_Mara,BDG-2,commercial,cvrmse,0.03709978610277176,509.414306640625,724
Bear_education_Marie,BDG-2,commercial,cvrmse,0.21604321897029877,23.761871337890625,724
Bear_education_Marsha,BDG-2,commercial,cvrmse,0.10317212343215942,88.05345916748047,724
Bear_education_Marta,BDG-2,commercial,cvrmse,0.24756227433681488,42.01968765258789,724
Bear_education_Maryjane,BDG-2,commercial,cvrmse,0.1243438646197319,330.82000732421875,724
Bear_education_Merrill,BDG-2,commercial,cvrmse,0.20783816277980804,22.139787673950195,358
Bear_education_Millie,BDG-2,commercial,cvrmse,0.11856801807880402,3.4350483417510986,724
Bear_education_Nanette,BDG-2,commercial,cvrmse,0.16132284700870514,113.58599853515625,358
Bear_education_Oscar,BDG-2,commercial,cvrmse,0.15352049469947815,11.717812538146973,724
Bear_education_Owen,BDG-2,commercial,cvrmse,0.14734598994255066,149.95533752441406,724
Bear_education_Paola,BDG-2,commercial,cvrmse,0.15100426971912384,149.52281188964844,724
Bear_education_Patricia,BDG-2,commercial,cvrmse,0.04723619297146797,633.5635375976562,724
Bear_education_Pattie,BDG-2,commercial,cvrmse,0.07428143173456192,173.43177795410156,724
Bear_education_Rebecca,BDG-2,commercial,cvrmse,0.042412169277668,782.13427734375,724
Bear_education_Sandy,BDG-2,commercial,cvrmse,0.13241884112358093,6.705957412719727,724
Bear_education_Santos,BDG-2,commercial,cvrmse,0.6504181623458862,8.594917297363281,724
Bear_education_Sharon,BDG-2,commercial,cvrmse,0.04758968949317932,112.30770111083984,724
Bear_education_Shelley,BDG-2,commercial,cvrmse,0.13568741083145142,162.6243133544922,724
Bear_education_Tara,BDG-2,commercial,cvrmse,0.21161431074142456,3.3994574546813965,724
Bear_education_Thuy,BDG-2,commercial,cvrmse,0.158781960606575,230.9322509765625,724
Bear_education_Val,BDG-2,commercial,cvrmse,0.04357818886637688,374.45098876953125,724
Bear_education_Wade,BDG-2,commercial,cvrmse,0.5494834780693054,54.035797119140625,724
Bear_education_Wilton,BDG-2,commercial,cvrmse,0.05982842296361923,1566.0810546875,724
Bear_education_Wm,BDG-2,commercial,cvrmse,0.10072644799947739,50.36476516723633,724
Bear_education_Yuri,BDG-2,commercial,cvrmse,0.2837992012500763,17.985137939453125,724
Bear_education_Yvette,BDG-2,commercial,cvrmse,0.23655657470226288,10.993597030639648,724
Bear_education_Zandra,BDG-2,commercial,cvrmse,0.03870346397161484,981.1455078125,724
Bear_lodging_Dannie,BDG-2,commercial,cvrmse,0.21940003335475922,8.687925338745117,724
Bear_lodging_Erick,BDG-2,commercial,cvrmse,0.14608372747898102,48.47105026245117,724
Bear_lodging_Esperanza,BDG-2,commercial,cvrmse,0.14337611198425293,28.975730895996094,358
Bear_lodging_Evan,BDG-2,commercial,cvrmse,0.08146607130765915,175.89662170410156,724
Bear_parking_Bridget,BDG-2,commercial,cvrmse,0.24352718889713287,16.703784942626953,358
Bear_parking_Bruce,BDG-2,commercial,cvrmse,0.057301294058561325,42.13602066040039,724
Bear_parking_Gordon,BDG-2,commercial,cvrmse,0.010990946553647518,27.76262664794922,724
Bear_public_Arlean,BDG-2,commercial,cvrmse,0.19504857063293457,163.82025146484375,358
Bear_public_Jocelyn,BDG-2,commercial,cvrmse,0.09103786945343018,48.615177154541016,724
Bear_public_Lowell,BDG-2,commercial,cvrmse,0.06473180651664734,205.64866638183594,724
Bear_public_Orville,BDG-2,commercial,cvrmse,0.19311413168907166,37.39371871948242,724
Bear_public_Rayna,BDG-2,commercial,cvrmse,0.2720377445220947,111.28591918945312,724
Bear_public_Valorie,BDG-2,commercial,cvrmse,0.18067267537117004,195.00946044921875,724
Bear_science_Alison,BDG-2,commercial,cvrmse,0.03470318391919136,103.69091796875,724
Bear_science_Eleanor,BDG-2,commercial,cvrmse,0.1812288761138916,36.4182014465332,724
Bear_utility_Sidney,BDG-2,commercial,cvrmse,0.03202217072248459,52.22809982299805,724
Fox_assembly_Adrianne,BDG-2,commercial,cvrmse,0.2881375551223755,233.17100524902344,724
Fox_assembly_Audrey,BDG-2,commercial,cvrmse,0.19699610769748688,13.034924507141113,724
Fox_assembly_Boyce,BDG-2,commercial,cvrmse,5341.49609375,345.1589050292969,724
Fox_assembly_Bradley,BDG-2,commercial,cvrmse,5311.64599609375,158.3174285888672,724
Fox_assembly_Carlos,BDG-2,commercial,cvrmse,0.20606370270252228,112.60237884521484,724
Fox_assembly_Cathy,BDG-2,commercial,cvrmse,0.120132215321064,57.384971618652344,724
Fox_assembly_Cecelia,BDG-2,commercial,cvrmse,0.1593317836523056,16.84462547302246,724
Fox_assembly_Christie,BDG-2,commercial,cvrmse,0.346874862909317,20.873815536499023,724
Fox_assembly_Cindy,BDG-2,commercial,cvrmse,0.12404857575893402,49.44368362426758,724
Fox_assembly_Dixie,BDG-2,commercial,cvrmse,0.43818721175193787,73.30764770507812,724
Fox_assembly_Emma,BDG-2,commercial,cvrmse,0.12089277803897858,171.02792358398438,724
Fox_assembly_Gary,BDG-2,commercial,cvrmse,0.07860076427459717,91.8833999633789,724
Fox_assembly_Jerrod,BDG-2,commercial,cvrmse,2.120763063430786,2.557431936264038,724
Fox_assembly_Johnnie,BDG-2,commercial,cvrmse,0.15983714163303375,336.354736328125,724
Fox_assembly_Kathie,BDG-2,commercial,cvrmse,0.4195726811885834,12.48863697052002,724
Fox_assembly_Lakeisha,BDG-2,commercial,cvrmse,0.32292255759239197,17.72138786315918,724
Fox_assembly_Leeanne,BDG-2,commercial,cvrmse,0.18351338803768158,18.27269744873047,724
Fox_assembly_Renna,BDG-2,commercial,cvrmse,0.0379590168595314,376.24847412109375,724
Fox_assembly_Sheldon,BDG-2,commercial,cvrmse,0.09387116134166718,99.42620849609375,724
Fox_assembly_Terrell,BDG-2,commercial,cvrmse,0.25878939032554626,49.31959533691406,724
Fox_assembly_Tony,BDG-2,commercial,cvrmse,0.12709961831569672,81.96187591552734,724
Fox_education_Andre,BDG-2,commercial,cvrmse,0.04970881715416908,454.4602966308594,724
Fox_education_Ashli,BDG-2,commercial,cvrmse,0.13164429366588593,28.927305221557617,724
Fox_education_Burton,BDG-2,commercial,cvrmse,0.17880256474018097,47.81435775756836,724
Fox_education_Carleen,BDG-2,commercial,cvrmse,0.1428271383047104,105.99573516845703,724
Fox_education_Charles,BDG-2,commercial,cvrmse,0.19563747942447662,15.875493049621582,724
Fox_education_Claire,BDG-2,commercial,cvrmse,0.16829629242420197,60.79774475097656,724
Fox_education_Claude,BDG-2,commercial,cvrmse,0.026585783809423447,972.388671875,724
Fox_education_Cynthia,BDG-2,commercial,cvrmse,0.11515782028436661,210.1257781982422,724
Fox_education_Delma,BDG-2,commercial,cvrmse,0.31197455525398254,92.1851577758789,724
Fox_education_Dewayne,BDG-2,commercial,cvrmse,0.16343383491039276,77.6397705078125,724
Fox_education_Dominique,BDG-2,commercial,cvrmse,0.04508863389492035,184.53233337402344,724
Fox_education_Eddy,BDG-2,commercial,cvrmse,0.15719878673553467,296.05340576171875,724
Fox_education_Eldon,BDG-2,commercial,cvrmse,0.031621433794498444,195.51524353027344,724
Fox_education_Elizabeth,BDG-2,commercial,cvrmse,0.10272739082574844,490.2446594238281,359
Fox_education_Elois,BDG-2,commercial,cvrmse,0.22773325443267822,11.24744987487793,724
Fox_education_Elvira,BDG-2,commercial,cvrmse,0.12495417892932892,189.0741729736328,724
Fox_education_Etta,BDG-2,commercial,cvrmse,0.10530351847410202,198.88380432128906,724
Fox_education_Gayla,BDG-2,commercial,cvrmse,0.17701271176338196,61.403507232666016,359
Fox_education_Geoffrey,BDG-2,commercial,cvrmse,0.06369230896234512,120.09916687011719,724
Fox_education_Gloria,BDG-2,commercial,cvrmse,0.04055440425872803,660.7455444335938,724
Fox_education_Henrietta,BDG-2,commercial,cvrmse,0.37057438492774963,29.60343360900879,724
Fox_education_Heriberto,BDG-2,commercial,cvrmse,0.17122147977352142,37.12324142456055,724
Fox_education_Jaclyn,BDG-2,commercial,cvrmse,0.08100910484790802,193.17013549804688,724
Fox_education_Janina,BDG-2,commercial,cvrmse,0.15072834491729736,126.23015594482422,724
Fox_education_John,BDG-2,commercial,cvrmse,0.17085255682468414,56.487911224365234,724
Fox_education_Kendrick,BDG-2,commercial,cvrmse,0.38132619857788086,12.424074172973633,724
Fox_education_Kim,BDG-2,commercial,cvrmse,0.15210968255996704,57.649261474609375,724
Fox_education_Kris,BDG-2,commercial,cvrmse,0.1586804986000061,107.38774108886719,724
Fox_education_Leona,BDG-2,commercial,cvrmse,0.08799861371517181,271.6045227050781,724
Fox_education_Leota,BDG-2,commercial,cvrmse,0.09896185249090195,216.10963439941406,724
Fox_education_Lesley,BDG-2,commercial,cvrmse,0.33765000104904175,13.360386848449707,724
Fox_education_Lilly,BDG-2,commercial,cvrmse,0.10218393057584763,186.85862731933594,724
Fox_education_Long,BDG-2,commercial,cvrmse,0.1659550964832306,147.21871948242188,724
Fox_education_Louie,BDG-2,commercial,cvrmse,0.12362994253635406,77.73657989501953,724
Fox_education_Marcelina,BDG-2,commercial,cvrmse,0.5170849561691284,4.102189540863037,724
Fox_education_Maris,BDG-2,commercial,cvrmse,0.08820877224206924,22.496028900146484,358
Fox_education_Marlana,BDG-2,commercial,cvrmse,0.06297572702169418,177.96336364746094,724
Fox_education_Maureen,BDG-2,commercial,cvrmse,0.05536504089832306,292.6009521484375,358
Fox_education_Melinda,BDG-2,commercial,cvrmse,0.0632106363773346,407.6931457519531,724
Fox_education_Melvin,BDG-2,commercial,cvrmse,0.21978533267974854,60.593929290771484,724
Fox_education_Miguelina,BDG-2,commercial,cvrmse,0.20924709737300873,94.29196166992188,724
Fox_education_Nilda,BDG-2,commercial,cvrmse,0.11540183424949646,136.16012573242188,724
Fox_education_Ollie,BDG-2,commercial,cvrmse,0.10700289160013199,108.09954833984375,724
Fox_education_Otilia,BDG-2,commercial,cvrmse,0.029512345790863037,932.6431274414062,724
Fox_education_Ray,BDG-2,commercial,cvrmse,0.11547543853521347,47.45331954956055,724
Fox_education_Rosie,BDG-2,commercial,cvrmse,0.07318120449781418,128.6846160888672,724
Fox_education_Rudolph,BDG-2,commercial,cvrmse,0.19851386547088623,23.48292350769043,724
Fox_education_Shaun,BDG-2,commercial,cvrmse,0.2550950348377228,85.60720825195312,358
Fox_education_Shawanda,BDG-2,commercial,cvrmse,0.31934016942977905,11.494516372680664,724
Fox_education_Shirley,BDG-2,commercial,cvrmse,0.21486826241016388,100.76789855957031,724
Fox_education_Stacia,BDG-2,commercial,cvrmse,0.09511574357748032,76.29377746582031,724
Fox_education_Sterling,BDG-2,commercial,cvrmse,0.24454477429389954,22.414522171020508,724
Fox_education_Suzan,BDG-2,commercial,cvrmse,0.2197382152080536,41.07484436035156,724
Fox_education_Tamika,BDG-2,commercial,cvrmse,0.13733480870723724,151.28688049316406,724
Fox_education_Theodore,BDG-2,commercial,cvrmse,0.037510111927986145,270.67498779296875,724
Fox_education_Tonya,BDG-2,commercial,cvrmse,0.05975620076060295,169.96376037597656,724
Fox_education_Virgil,BDG-2,commercial,cvrmse,0.05616987869143486,89.70760345458984,724
Fox_education_Virginia,BDG-2,commercial,cvrmse,0.4859313666820526,10.180533409118652,724
Fox_education_Wendell,BDG-2,commercial,cvrmse,0.028938157483935356,532.6544799804688,724
Fox_education_Willis,BDG-2,commercial,cvrmse,0.030136672779917717,2438.18896484375,724
Fox_education_Yolande,BDG-2,commercial,cvrmse,0.036403339356184006,522.8424682617188,724
Fox_food_Francesco,BDG-2,commercial,cvrmse,0.21089260280132294,60.91117858886719,724
Fox_food_Scott,BDG-2,commercial,cvrmse,0.150991752743721,73.78437042236328,724
Fox_health_Lorena,BDG-2,commercial,cvrmse,0.1470980942249298,41.82889938354492,724
Fox_lodging_Alana,BDG-2,commercial,cvrmse,0.07151257246732712,202.29132080078125,724
Fox_lodging_Angla,BDG-2,commercial,cvrmse,0.1422487050294876,118.28466033935547,724
Fox_lodging_Frances,BDG-2,commercial,cvrmse,0.09396074712276459,99.14984893798828,724
Fox_lodging_Helen,BDG-2,commercial,cvrmse,0.0847991555929184,354.583740234375,724
Fox_lodging_Isabell,BDG-2,commercial,cvrmse,0.07852106541395187,27.750085830688477,724
Fox_lodging_Jina,BDG-2,commercial,cvrmse,0.05948546528816223,142.21055603027344,724
Fox_lodging_Morris,BDG-2,commercial,cvrmse,0.08193737268447876,23.415210723876953,724
Fox_lodging_Stephan,BDG-2,commercial,cvrmse,0.08682883530855179,30.518163681030273,724
Fox_lodging_Stephen,BDG-2,commercial,cvrmse,0.08479367196559906,82.42680358886719,724
Fox_lodging_Wallace,BDG-2,commercial,cvrmse,0.06605313718318939,351.7767639160156,724
Fox_lodging_Warren,BDG-2,commercial,cvrmse,0.09404156357049942,36.332279205322266,724
Fox_lodging_Winifred,BDG-2,commercial,cvrmse,0.05698297172784805,84.25464630126953,724
Fox_office_Alice,BDG-2,commercial,cvrmse,0.04347096383571625,361.155029296875,724
Fox_office_Bernard,BDG-2,commercial,cvrmse,0.07053626328706741,132.38638305664062,724
Fox_office_Berniece,BDG-2,commercial,cvrmse,0.1947803646326065,27.77756118774414,724
Fox_office_Brandy,BDG-2,commercial,cvrmse,0.20610706508159637,32.2728385925293,724
Fox_office_Carson,BDG-2,commercial,cvrmse,0.15123885869979858,51.69484329223633,724
Fox_office_Clayton,BDG-2,commercial,cvrmse,0.1450510323047638,88.072998046875,724
Fox_office_Demetrius,BDG-2,commercial,cvrmse,0.21373803913593292,122.14005279541016,724
Fox_office_Easter,BDG-2,commercial,cvrmse,0.1951143890619278,23.008743286132812,724
Fox_office_Edythe,BDG-2,commercial,cvrmse,0.10166990011930466,113.39568328857422,724
Fox_office_Essie,BDG-2,commercial,cvrmse,0.3386238217353821,34.31966781616211,724
Fox_office_Gaylord,BDG-2,commercial,cvrmse,0.1581442952156067,161.8257293701172,724
Fox_office_Israel,BDG-2,commercial,cvrmse,0.11893028765916824,121.31116485595703,724
Fox_office_Joy,BDG-2,commercial,cvrmse,0.06566902250051498,182.33189392089844,724
Fox_office_Juana,BDG-2,commercial,cvrmse,0.25513625144958496,19.26224136352539,724
