building_id,seq_ptr
office_v5_2018_plus_seoul_tmy_p0046,168
office_v5_2018_plus_seoul_tmy_p0046,192
office_v5_2018_plus_seoul_tmy_p0046,216
office_v5_2018_plus_seoul_tmy_p0046,240
office_v5_2018_plus_seoul_tmy_p0046,264
office_v5_2018_plus_seoul_tmy_p0046,288
office_v5_2018_plus_seoul_tmy_p0046,312
office_v5_2018_plus_seoul_tmy_p0046,336
office_v5_2018_plus_seoul_tmy_p0046,360
office_v5_2018_plus_seoul_tmy_p0046,384
office_v5_2018_plus_seoul_tmy_p0046,408
office_v5_2018_plus_seoul_tmy_p0046,432
office_v5_2018_plus_seoul_tmy_p0046,456
office_v5_2018_plus_seoul_tmy_p0046,480
office_v5_2018_plus_seoul_tmy_p0046,504
office_v5_2018_plus_seoul_tmy_p0046,528
office_v5_2018_plus_seoul_tmy_p0046,552
office_v5_2018_plus_seoul_tmy_p0046,576
office_v5_2018_plus_seoul_tmy_p0046,600
office_v5_2018_plus_seoul_tmy_p0046,624
office_v5_2018_plus_seoul_tmy_p0046,648
office_v5_2018_plus_seoul_tmy_p0046,672
office_v5_2018_plus_seoul_tmy_p0046,696
office_v5_2018_plus_seoul_tmy_p0046,720
office_v5_2018_plus_seoul_tmy_p0046,744
office_v5_2018_plus_seoul_tmy_p0046,768
office_v5_2018_plus_seoul_tmy_p0046,792
office_v5_2018_plus_seoul_tmy_p0046,816
office_v5_2018_plus_seoul_tmy_p0046,840
office_v5_2018_plus_seoul_tmy_p0046,864
office_v5_2018_plus_seoul_tmy_p0046,888
office_v5_2018_plus_seoul_tmy_p0046,912
office_v5_2018_plus_seoul_tmy_p0046,936
office_v5_2018_plus_seoul_tmy_p0046,960
office_v5_2018_plus_seoul_tmy_p0046,984
office_v5_2018_plus_seoul_tmy_p0046,1008
office_v5_2018_plus_seoul_tmy_p0046,1032
office_v5_2018_plus_seoul_tmy_p0046,1056
office_v5_2018_plus_seoul_tmy_p0046,1080
office_v5_2018_plus_seoul_tmy_p0046,1104
office_v5_2018_plus_seoul_tmy_p0046,1128
office_v5_2018_plus_seoul_tmy_p0046,1152
office_v5_2018_plus_seoul_tmy_p0046,1176
office_v5_2018_plus_seoul_tmy_p0046,1200
office_v5_2018_plus_seoul_tmy_p0046,1224
office_v5_2018_plus_seoul_tmy_p0046,1248
office_v5_2018_plus_seoul_tmy_p0046,1272
office_v5_2018_plus_seoul_tmy_p0046,1296
office_v5_2018_plus_seoul_tmy_p0046,1320
office_v5_2018_plus_seoul_tmy_p0046,1344
office_v5_2018_plus_seoul_tmy_p0046,1368
office_v5_2018_plus_seoul_tmy_p0046,1392
office_v5_2018_plus_seoul_tmy_p0046,1416
office_v5_2018_plus_seoul_tmy_p0046,1440
office_v5_2018_plus_seoul_tmy_p0046,1464
office_v5_2018_plus_seoul_tmy_p0046,1488
office_v5_2018_plus_seoul_tmy_p0046,1512
office_v5_2018_plus_seoul_tmy_p0046,1536
office_v5_2018_plus_seoul_tmy_p0046,1560
office_v5_2018_plus_seoul_tmy_p0046,1584
office_v5_2018_plus_seoul_tmy_p0046,1608
office_v5_2018_plus_seoul_tmy_p0046,1632
office_v5_2018_plus_seoul_tmy_p0046,1656
office_v5_2018_plus_seoul_tmy_p0046,1680
office_v5_2018_plus_seoul_tmy_p0046,1704
office_v5_2018_plus_seoul_tmy_p0046,1728
office_v5_2018_plus_seoul_tmy_p0046,1752
office_v5_2018_plus_seoul_tmy_p0046,1776
office_v5_2018_plus_seoul_tmy_p0046,1800
office_v5_2018_plus_seoul_tmy_p0046,1824
office_v5_2018_plus_seoul_tmy_p0046,1848
office_v5_2018_plus_seoul_tmy_p0046,1872
office_v5_2018_plus_seoul_tmy_p0046,1896
office_v5_2018_plus_seoul_tmy_p0046,1920
office_v5_2018_plus_seoul_tmy_p0046,1944
office_v5_2018_plus_seoul_tmy_p0046,1968
office_v5_2018_plus_seoul_tmy_p0046,1992
office_v5_2018_plus_seoul_tmy_p0046,2016
office_v5_2018_plus_seoul_tmy_p0046,2040
office_v5_2018_plus_seoul_tmy_p0046,2064
office_v5_2018_plus_seoul_tmy_p0046,2088
office_v5_2018_plus_seoul_tmy_p0046,2112
office_v5_2018_plus_seoul_tmy_p0046,2136
office_v5_2018_plus_seoul_tmy_p0046,2160
office_v5_2018_plus_seoul_tmy_p0046,2184
office_v5_2018_plus_seoul_tmy_p0046,2208
office_v5_2018_plus_seoul_tmy_p0046,2232
office_v5_2018_plus_seoul_tmy_p0046,2256
office_v5_2018_plus_seoul_tmy_p0046,2280
office_v5_2018_plus_seoul_tmy_p0046,2304
office_v5_2018_plus_seoul_tmy_p0046,2328
office_v5_2018_plus_seoul_tmy_p0046,2352
office_v5_2018_plus_seoul_tmy_p0046,2376
office_v5_2018_plus_seoul_tmy_p0046,2400
office_v5_2018_plus_seoul_tmy_p0046,2424
office_v5_2018_plus_seoul_tmy_p0046,2448
office_v5_2018_plus_seoul_tmy_p0046,2472
office_v5_2018_plus_seoul_tmy_p0046,2496
office_v5_2018_plus_seoul_tmy_p0046,2520
office_v5_2018_plus_seoul_tmy_p0046,2544
office_v5_2018_plus_seoul_tmy_p0046,2568
office_v5_2018_plus_seoul_tmy_p0046,2592
office_v5_2018_plus_seoul_tmy_p0046,2616
office_v5_2018_plus_seoul_tmy_p0046,2640
office_v5_2018_plus_seoul_tmy_p0046,2664
office_v5_2018_plus_seoul_tmy_p0046,2688
office_v5_2018_plus_seoul_tmy_p0046,2712
office_v5_2018_plus_seoul_tmy_p0046,2736
office_v5_2018_plus_seoul_tmy_p0046,2760
office_v5_2018_plus_seoul_tmy_p0046,2784
office_v5_2018_plus_seoul_tmy_p0046,2808
office_v5_2018_plus_seoul_tmy_p0046,2832
office_v5_2018_plus_seoul_tmy_p0046,2856
office_v5_2018_plus_seoul_tmy_p0046,2880
office_v5_2018_plus_seoul_tmy_p0046,2904
office_v5_2018_plus_seoul_tmy_p0046,2928
office_v5_2018_plus_seoul_tmy_p0046,2952
office_v5_2018_plus_seoul_tmy_p0046,2976
office_v5_2018_plus_seoul_tmy_p0046,3000
office_v5_2018_plus_seoul_tmy_p0046,3024
office_v5_2018_plus_seoul_tmy_p0046,3048
office_v5_2018_plus_seoul_tmy_p0046,3072
office_v5_2018_plus_seoul_tmy_p0046,3096
office_v5_2018_plus_seoul_tmy_p0046,3120
office_v5_2018_plus_seoul_tmy_p0046,3144
office_v5_2018_plus_seoul_tmy_p0046,3168
office_v5_2018_plus_seoul_tmy_p0046,3192
office_v5_2018_plus_seoul_tmy_p0046,3216
office_v5_2018_plus_seoul_tmy_p0046,3240
office_v5_2018_plus_seoul_tmy_p0046,3264
office_v5_2018_plus_seoul_tmy_p0046,3288
office_v5_2018_plus_seoul_tmy_p0046,3312
office_v5_2018_plus_seoul_tmy_p0046,3336
office_v5_2018_plus_seoul_tmy_p0046,3360
office_v5_2018_plus_seoul_tmy_p0046,3384
office_v5_2018_plus_seoul_tmy_p0046,3408
office_v5_2018_plus_seoul_tmy_p0046,3432
office_v5_2018_plus_seoul_tmy_p0046,3456
office_v5_2018_plus_seoul_tmy_p0046,3480
office_v5_2018_plus_seoul_tmy_p0046,3504
office_v5_2018_plus_seoul_tmy_p0046,3528
office_v5_2018_plus_seoul_tmy_p0046,3552
office_v5_2018_plus_seoul_tmy_p0046,3576
office_v5_2018_plus_seoul_tmy_p0046,3600
office_v5_2018_plus_seoul_tmy_p0046,3624
office_v5_2018_plus_seoul_tmy_p0046,3648
office_v5_2018_plus_seoul_tmy_p0046,3672
office_v5_2018_plus_seoul_tmy_p0046,3696
office_v5_2018_plus_seoul_tmy_p0046,3720
office_v5_2018_plus_seoul_tmy_p0046,3744
office_v5_2018_plus_seoul_tmy_p0046,3768
office_v5_2018_plus_seoul_tmy_p0046,3792
office_v5_2018_plus_seoul_tmy_p0046,3816
office_v5_2018_plus_seoul_tmy_p0046,3840
office_v5_2018_plus_seoul_tmy_p0046,3864
office_v5_2018_plus_seoul_tmy_p0046,3888
office_v5_2018_plus_seoul_tmy_p0046,3912
office_v5_2018_plus_seoul_tmy_p0046,3936
office_v5_2018_plus_seoul_tmy_p0046,3960
office_v5_2018_plus_seoul_tmy_p0046,3984
office_v5_2018_plus_seoul_tmy_p0046,4008
office_v5_2018_plus_seoul_tmy_p0046,4032
office_v5_2018_plus_seoul_tmy_p0046,4056
office_v5_2018_plus_seoul_tmy_p0046,4080
office_v5_2018_plus_seoul_tmy_p0046,4104
office_v5_2018_plus_seoul_tmy_p0046,4128
office_v5_2018_plus_seoul_tmy_p0046,4152
office_v5_2018_plus_seoul_tmy_p0046,4176
office_v5_2018_plus_seoul_tmy_p0046,4200
office_v5_2018_plus_seoul_tmy_p0046,4224
office_v5_2018_plus_seoul_tmy_p0046,4248
office_v5_2018_plus_seoul_tmy_p0046,4272
office_v5_2018_plus_seoul_tmy_p0046,4296
office_v5_2018_plus_seoul_tmy_p0046,4320
office_v5_2018_plus_seoul_tmy_p0046,4344
office_v5_2018_plus_seoul_tmy_p0046,4368
office_v5_2018_plus_seoul_tmy_p0046,4392
office_v5_2018_plus_seoul_tmy_p0046,4416
office_v5_2018_plus_seoul_tmy_p0046,4440
office_v5_2018_plus_seoul_tmy_p0046,4464
office_v5_2018_plus_seoul_tmy_p0046,4488
office_v5_2018_plus_seoul_tmy_p0046,4512
office_v5_2018_plus_seoul_tmy_p0046,4536
office_v5_2018_plus_seoul_tmy_p0046,4560
office_v5_2018_plus_seoul_tmy_p0046,4584
office_v5_2018_plus_seoul_tmy_p0046,4608
office_v5_2018_plus_seoul_tmy_p0046,4632
office_v5_2018_plus_seoul_tmy_p0046,4656
office_v5_2018_plus_seoul_tmy_p0046,4680
office_v5_2018_plus_seoul_tmy_p0046,4704
office_v5_2018_plus_seoul_tmy_p0046,4728
office_v5_2018_plus_seoul_tmy_p0046,4752
office_v5_2018_plus_seoul_tmy_p0046,4776
office_v5_2018_plus_seoul_tmy_p0046,4800
office_v5_2018_plus_seoul_tmy_p0046,4824
office_v5_2018_plus_seoul_tmy_p0046,4848
office_v5_2018_plus_seoul_tmy_p0046,4872
office_v5_2018_plus_seoul_tmy_p0046,4896
office_v5_2018_plus_seoul_tmy_p0046,4920
office_v5_2018_plus_seoul_tmy_p0046,4944
office_v5_2018_plus_seoul_tmy_p0046,4968
office_v5_2018_plus_seoul_tmy_p0046,4992
office_v5_2018_plus_seoul_tmy_p0046,5016
office_v5_2018_plus_seoul_tmy_p0046,5040
office_v5_2018_plus_seoul_tmy_p0046,5064
office_v5_2018_plus_seoul_tmy_p0046,5088
office_v5_2018_plus_seoul_tmy_p0046,5112
office_v5_2018_plus_seoul_tmy_p0046,5136
office_v5_2018_plus_seoul_tmy_p0046,5160
office_v5_2018_plus_seoul_tmy_p0046,5184
office_v5_2018_plus_seoul_tmy_p0046,5208
office_v5_2018_plus_seoul_tmy_p0046,5232
office_v5_2018_plus_seoul_tmy_p0046,5256
office_v5_2018_plus_seoul_tmy_p0046,5280
office_v5_2018_plus_seoul_tmy_p0046,5304
office_v5_2018_plus_seoul_tmy_p0046,5328
office_v5_2018_plus_seoul_tmy_p0046,5352
office_v5_2018_plus_seoul_tmy_p0046,5376
office_v5_2018_plus_seoul_tmy_p0046,5400
office_v5_2018_plus_seoul_tmy_p0046,5424
office_v5_2018_plus_seoul_tmy_p0046,5448
office_v5_2018_plus_seoul_tmy_p0046,5472
office_v5_2018_plus_seoul_tmy_p0046,5496
