building_id,seq_ptr
retail_v2_1991_2000_jeju_tmy_p0018,168
retail_v2_1991_2000_jeju_tmy_p0018,192
retail_v2_1991_2000_jeju_tmy_p0018,216
retail_v2_1991_2000_jeju_tmy_p0018,240
retail_v2_1991_2000_jeju_tmy_p0018,264
retail_v2_1991_2000_jeju_tmy_p0018,288
retail_v2_1991_2000_jeju_tmy_p0018,312
retail_v2_1991_2000_jeju_tmy_p0018,336
retail_v2_1991_2000_jeju_tmy_p0018,360
retail_v2_1991_2000_jeju_tmy_p0018,384
retail_v2_1991_2000_jeju_tmy_p0018,408
retail_v2_1991_2000_jeju_tmy_p0018,432
retail_v2_1991_2000_jeju_tmy_p0018,456
retail_v2_1991_2000_jeju_tmy_p0018,480
retail_v2_1991_2000_jeju_tmy_p0018,504
retail_v2_1991_2000_jeju_tmy_p0018,528
retail_v2_1991_2000_jeju_tmy_p0018,552
retail_v2_1991_2000_jeju_tmy_p0018,576
retail_v2_1991_2000_jeju_tmy_p0018,600
retail_v2_1991_2000_jeju_tmy_p0018,624
retail_v2_1991_2000_jeju_tmy_p0018,648
retail_v2_1991_2000_jeju_tmy_p0018,672
retail_v2_1991_2000_jeju_tmy_p0018,696
retail_v2_1991_2000_jeju_tmy_p0018,720
retail_v2_1991_2000_jeju_tmy_p0018,744
retail_v2_1991_2000_jeju_tmy_p0018,768
retail_v2_1991_2000_jeju_tmy_p0018,792
retail_v2_1991_2000_jeju_tmy_p0018,816
retail_v2_1991_2000_jeju_tmy_p0018,840
retail_v2_1991_2000_jeju_tmy_p0018,864
retail_v2_1991_2000_jeju_tmy_p0018,888
retail_v2_1991_2000_jeju_tmy_p0018,912
retail_v2_1991_2000_jeju_tmy_p0018,936
retail_v2_1991_2000_jeju_tmy_p0018,960
retail_v2_1991_2000_jeju_tmy_p0018,984
retail_v2_1991_2000_jeju_tmy_p0018,1008
retail_v2_1991_2000_jeju_tmy_p0018,1032
retail_v2_1991_2000_jeju_tmy_p0018,1056
