building_id,seq_ptr
office_v1_pre1990_seoul_tmy_p0030,168
office_v1_pre1990_seoul_tmy_p0030,192
office_v1_pre1990_seoul_tmy_p0030,216
office_v1_pre1990_seoul_tmy_p0030,240
office_v1_pre1990_seoul_tmy_p0030,264
office_v1_pre1990_seoul_tmy_p0030,288
office_v1_pre1990_seoul_tmy_p0030,312
office_v1_pre1990_seoul_tmy_p0030,336
office_v1_pre1990_seoul_tmy_p0030,360
office_v1_pre1990_seoul_tmy_p0030,384
office_v1_pre1990_seoul_tmy_p0030,408
office_v1_pre1990_seoul_tmy_p0030,432
office_v1_pre1990_seoul_tmy_p0030,456
office_v1_pre1990_seoul_tmy_p0030,480
office_v1_pre1990_seoul_tmy_p0030,504
office_v1_pre1990_seoul_tmy_p0030,528
office_v1_pre1990_seoul_tmy_p0030,552
office_v1_pre1990_seoul_tmy_p0030,576
office_v1_pre1990_seoul_tmy_p0030,600
office_v1_pre1990_seoul_tmy_p0030,624
office_v1_pre1990_seoul_tmy_p0030,648
office_v1_pre1990_seoul_tmy_p0030,672
office_v1_pre1990_seoul_tmy_p0030,696
office_v1_pre1990_seoul_tmy_p0030,720
office_v1_pre1990_seoul_tmy_p0030,744
office_v1_pre1990_seoul_tmy_p0030,768
office_v1_pre1990_seoul_tmy_p0030,792
office_v1_pre1990_seoul_tmy_p0030,816
office_v1_pre1990_seoul_tmy_p0030,840
office_v1_pre1990_seoul_tmy_p0030,864
office_v1_pre1990_seoul_tmy_p0030,888
office_v1_pre1990_seoul_tmy_p0030,912
office_v1_pre1990_seoul_tmy_p0030,936
office_v1_pre1990_seoul_tmy_p0030,960
office_v1_pre1990_seoul_tmy_p0030,984
office_v1_pre1990_seoul_tmy_p0030,1008
office_v1_pre1990_seoul_tmy_p0030,1032
office_v1_pre1990_seoul_tmy_p0030,1056
office_v1_pre1990_seoul_tmy_p0030,1080
office_v1_pre1990_seoul_tmy_p0030,1104
office_v1_pre1990_seoul_tmy_p0030,1128
office_v1_pre1990_seoul_tmy_p0030,1152
office_v1_pre1990_seoul_tmy_p0030,1176
office_v1_pre1990_seoul_tmy_p0030,1200
office_v1_pre1990_seoul_tmy_p0030,1224
office_v1_pre1990_seoul_tmy_p0030,1248
office_v1_pre1990_seoul_tmy_p0030,1272
office_v1_pre1990_seoul_tmy_p0030,1296
office_v1_pre1990_seoul_tmy_p0030,1320
office_v1_pre1990_seoul_tmy_p0030,1344
office_v1_pre1990_seoul_tmy_p0030,1368
office_v1_pre1990_seoul_tmy_p0030,1392
office_v1_pre1990_seoul_tmy_p0030,1416
office_v1_pre1990_seoul_tmy_p0030,1440
office_v1_pre1990_seoul_tmy_p0030,1464
office_v1_pre1990_seoul_tmy_p0030,1488
office_v1_pre1990_seoul_tmy_p0030,1512
office_v1_pre1990_seoul_tmy_p0030,1536
office_v1_pre1990_seoul_tmy_p0030,1560
